url_id;title;certificate;year;duration;rating;votes;metascore;total_nominations;total_wins;oscar_nominations;oscar_wins;budget;gross_us_canada;opening_weekend_gross_us_canada;worldwide_gross;aspect_ratio;color
tt0048902;Teenage Thunder;;1957;4680;5.6;64;;0;0;;;46000;;;;1.37 : 1;Black and White
tt0048642;Son of Sinbad;PG;1955;5460;5.3;588;;0;0;;;1125000;;;;;
tt0046248;Robot Monster;Approved;1953;3960;2.9;5039;;0;0;;;16000;;;;1.37 : 1;Black and White
tt0044837;Limelight;G;1952;8220;8;20311;;4;7;0;1;;;;8466;1.37 : 1;Black and White
tt0031252;Drums Along the Mohawk;Approved;1939;6240;7;6283;;1;0;1;0;2000000;;;10360;1.37 : 1;Color
tt0027139;Tumbling Tumbleweeds;Approved;1935;3660;6.4;146;;0;0;;;12500;;;;1.37 : 1;Black and White
tt0026720;The Miracle Rider;Approved;1935;18360;6.6;163;;0;0;;;80000;;;;1.37 : 1;Black and White
tt0024433;Peg o' My Heart;Approved;1933;5220;6.5;1432;;0;0;;;623000;;;;1.37 : 1;Black and White
tt0021281;Raffles;;1930;4320;6.4;958;;1;0;1;0;;1000000;;;1.20 : 1;Black and White
tt0020999;The Indians Are Coming;Passed;1930;12000;5.9;58;;0;0;;;160000;;;;1.20 : 1;Black and White
tt0019344;Sadie Thompson;Unrated;1928;5820;7.2;2708;;2;0;2;0;650000;;;;1.33 : 1;
tt0015775;East Lynne;;1925;6840;7.8;22;;0;0;;;;1000000;;;1.33 : 1;Black and White
tt0463872;Asterix at the Olympic Games;Not Rated;2008;6960;5.1;29952;;0;0;;;78000000;;;131856927;2.35 : 1;Color
tt0463872;Asterix at the Olympic Games;Not Rated;2008;6960;5.1;29952;;0;0;;;78000000;;;131856927;2.35 : 1;Color
tt0463872;Asterix at the Olympic Games;Not Rated;2008;6960;5.1;29952;;0;0;;;78000000;;;131856927;2.35 : 1;Color
tt0463872;Asterix at the Olympic Games;Not Rated;2008;6960;5.1;29952;;0;0;;;78000000;;;131856927;2.35 : 1;Color
tt0463872;Asterix at the Olympic Games;Not Rated;2008;6960;5.1;29952;;0;0;;;78000000;;;131856927;2.35 : 1;Color
tt0093253;In the Mood;PG-13;1987;5880;6.1;1024;;0;0;;;7000000;999382;45118;999382;1.78 : 1;Color
tt0070726;The Spook Who Sat by the Door;PG;1973;6120;7.1;1344;;2;1;;;;998351;;;1.85 : 1;Color
tt0186895;Les Boys III;;2001;7440;5.6;1135;;3;2;;;5000000;3557100;721350;3557100;;Color
tt0063823;Yellow Submarine;G;1968;5100;7.4;26313;79;2;2;;;250000;992305;107105;1273261;1.66 : 1;Color
tt0063823;Yellow Submarine;G;1968;5100;7.4;26313;79;2;2;;;250000;992305;107105;1273261;1.66 : 1;Color
tt0382189;My Summer of Love;R;2004;5160;6.7;20601;82;20;9;0;1;1700000;1000915;90022;2766976;1.85 : 1;Color
tt0024960;The Cat and the Fiddle;Passed;1934;5280;6.4;440;;0;0;;;843000;;;;1.37 : 1;Black and White
tt0071762;The Little Prince;G;1974;5280;6.4;3647;;5;1;2;0;;991674;;;1.85 : 1;
tt0071762;The Little Prince;G;1974;5280;6.4;3647;;5;1;2;0;;991674;;;1.85 : 1;
tt6957966;Little Italy;R;2018;6120;5.7;14965;28;0;0;;;8000000;990230;283399;1362536;2.35 : 1;Color
tt6957966;Little Italy;R;2018;6120;5.7;14965;28;0;0;;;8000000;990230;283399;1362536;2.35 : 1;Color
tt0092717;Campus Man;PG;1987;5640;4.7;567;;0;0;;;;989528;319218;989528;1.85 : 1;
tt0093539;Million Dollar Mystery;PG;1987;5700;5;503;;3;0;;;10000000;989033;513731;989033;2.35 : 1;
tt3062880;Gett;Not Rated;2014;6900;7.7;6529;90;19;15;;;;988150;24210;1259160;1.85 : 1;Color
tt3062880;Gett;Not Rated;2014;6900;7.7;6529;90;19;15;;;;988150;24210;1259160;1.85 : 1;Color
tt3062880;Gett;Not Rated;2014;6900;7.7;6529;90;19;15;;;;988150;24210;1259160;1.85 : 1;Color
tt0021595;Alexander Hamilton;Passed;1931;4200;5.9;260;;0;0;;;;987540;;1277480;;Black and White
tt1322393;Faith of Our Fathers;PG-13;2015;5760;3.8;674;20;0;1;;;;1004105;433000;1004105;;Color
tt0113858;Mosquito;R;1994;5520;4.8;2508;;1;0;;;200000;;;;1.85 : 1;Color
tt0113280;Heavy;R;1995;6300;6.8;5094;75;3;3;;;;941414;14425;941414;1.66 : 1;Color
tt1839596;Rockstar;Not Rated;2011;9540;7.7;44194;;35;40;;;10920000;986697;612235;11219667;2.35 : 1;Color
tt0162830;Twin Falls Idaho;R;1999;6660;7.1;5132;71;7;5;;;500000;985341;49849;985341;1.85 : 1;Color
tt0114015;Nueba Yol;;1995;6360;7;490;;0;0;;;;984681;;;;Color
tt0114015;Nueba Yol;;1995;6360;7;490;;0;0;;;;984681;;;;Color
tt0139615;Slam;R;1998;6000;7;2354;73;3;4;;;1000000;1009819;;1009819;1.85 : 1;Color
tt1328634;New York;Not Rated;2009;9180;6.8;11416;35;9;2;;;;997437;467694;1935820;2.35 : 1;Color
tt1328634;New York;Not Rated;2009;9180;6.8;11416;35;9;2;;;;997437;467694;1935820;2.35 : 1;Color
tt0089847;The Protector;R;1985;5460;5.7;4608;;0;0;;;5000000;981817;;981817;1.85 : 1;
tt0089847;The Protector;R;1985;5460;5.7;4608;;0;0;;;5000000;981817;;981817;1.85 : 1;
tt0069995;Don't Look Now;R;1973;6600;7.2;55599;95;9;1;6;1;1500000;;;114156;1.85 : 1;
tt0069995;Don't Look Now;R;1973;6600;7.2;55599;95;9;1;6;1;1500000;;;114156;1.85 : 1;
tt0103039;Talkin' Dirty After Dark;R;1991;5340;5;7098;;0;0;;;;978775;;978775;1.85 : 1;Color
tt1518812;Meek's Cutoff;PG;2010;6240;6.5;14058;85;14;7;;;2000000;977772;20024;1205257;1.33 : 1;Color
tt0015324;Sherlock Jr.;Passed;1924;2700;8.2;49344;;0;1;;;;977375;;;1.33 : 1;Black and White
tt0085588;Getting It On;R;1983;5760;3.7;248;;0;0;;;220000;975414;975414;975414;1.66 : 1;Color
tt0050251;The Mysterians;TV-Y7;1957;5100;6;1598;;0;0;;;;975000;;;2.35 : 1;
tt0795493;Cassandra's Dream;PG-13;2007;6480;6.6;52240;49;0;0;;;13000000;973018;361901;22687639;1.85 : 1;Color
tt0795493;Cassandra's Dream;PG-13;2007;6480;6.6;52240;49;0;0;;;13000000;973018;361901;22687639;1.85 : 1;Color
tt0795493;Cassandra's Dream;PG-13;2007;6480;6.6;52240;49;0;0;;;13000000;973018;361901;22687639;1.85 : 1;Color
tt1321860;The Beaver;PG-13;2011;5460;6.6;49175;60;12;2;;;21000000;970816;107577;7294800;2.35 : 1;Color
tt1321860;The Beaver;PG-13;2011;5460;6.6;49175;60;12;2;;;21000000;970816;107577;7294800;2.35 : 1;Color
tt0283897;Assassination Tango;R;2002;6840;5.7;3238;51;1;0;;;;1013272;64474;1013272;1.85 : 1;Color
tt0283897;Assassination Tango;R;2002;6840;5.7;3238;51;1;0;;;;1013272;64474;1013272;1.85 : 1;Color
tt0455782;The Hunting Party;R;2007;6060;6.8;25460;54;0;0;;;25000000;969869;39609;7674033;2.35 : 1;
tt0455782;The Hunting Party;R;2007;6060;6.8;25460;54;0;0;;;25000000;969869;39609;7674033;2.35 : 1;
tt0455782;The Hunting Party;R;2007;6060;6.8;25460;54;0;0;;;25000000;969869;39609;7674033;2.35 : 1;
tt0455782;The Hunting Party;R;2007;6060;6.8;25460;54;0;0;;;25000000;969869;39609;7674033;2.35 : 1;
tt1640548;Rampart;R;2011;6480;5.8;24191;70;6;2;;;12000000;972512;60446;1567905;2.35 : 1;Color
tt0093029;Five Corners;R;1987;5400;6.1;3518;;4;0;;;5500000;969205;78602;969205;1.85 : 1;Color
tt0093029;Five Corners;R;1987;5400;6.1;3518;;4;0;;;5500000;969205;78602;969205;1.85 : 1;Color
tt1996310;Lore;Not Rated;2012;6540;7.1;15291;76;34;34;;;4300000;970325;31498;2362019;1.85 : 1;Color
tt1996310;Lore;Not Rated;2012;6540;7.1;15291;76;34;34;;;4300000;970325;31498;2362019;1.85 : 1;Color
tt1996310;Lore;Not Rated;2012;6540;7.1;15291;76;34;34;;;4300000;970325;31498;2362019;1.85 : 1;Color
tt0120692;Strike!;PG-13;1998;5820;6.6;7186;60;0;0;;;;913834;307763;913834;1.85 : 1;Color
tt0120692;Strike!;PG-13;1998;5820;6.6;7186;60;0;0;;;;913834;307763;913834;1.85 : 1;Color
tt0017423;Sparrows;Unrated;1926;6540;7.4;1357;;0;0;;;463455;;;;1.33 : 1;
tt0023238;The Most Dangerous Game;PG-13;1932;3780;7.1;12394;;0;0;;;218869;;;;1.37 : 1;Black and White
tt6018306;Last Flag Flying;R;2017;7500;6.8;25554;65;11;2;;;;965481;40558;1872950;1.85 : 1;Color
tt0024067;Going Hollywood;Passed;1933;4680;6.2;1810;;1;0;;;614000;;;;1.37 : 1;Black and White
tt0248617;Yaadein...;Not Rated;2001;10260;4.2;3523;;1;0;;;160000000;1000229;645615;1093819;;Color
tt1773109;Yamla Pagla Deewana;Not Rated;2011;9780;5.7;4269;;3;0;;;4340000;993031;504116;1597269;2.35 : 1;Color
tt1773109;Yamla Pagla Deewana;Not Rated;2011;9780;5.7;4269;;3;0;;;4340000;993031;504116;1597269;2.39:1;Color
tt0111125;Separate Lives;R;1995;6120;4.9;907;;0;0;;;;961147;;961147;;Color
tt0097424;Getting It Right;R;1989;6120;6.4;720;;0;0;;;;960385;73159;960385;1.85 : 1;
tt0097424;Getting It Right;R;1989;6120;6.4;720;;0;0;;;;960385;73159;960385;1.85 : 1;
tt10471420;Rush: Cinema Strangiato 2019;;2019;7200;8.7;131;;0;0;;;;960073;2580;960073;;
tt0094669;Appointment with Death;PG;1988;6120;6.1;4980;;0;0;;;6000000;960040;603650;960040;1.85 : 1;Color
tt0094669;Appointment with Death;PG;1988;6120;6.1;4980;;0;0;;;6000000;960040;603650;960040;1.85 : 1;Color
tt0107531;Matusalem;;1993;6300;6.4;432;;6;1;;;;959307;;;1.85 : 1;Color
tt0070334;The Long Goodbye;R;1973;6720;7.5;31231;87;1;2;;;1700000;;;21619;2.35 : 1;Color
tt0848557;Diary of the Dead;R;2007;5700;5.6;47570;66;1;1;;;2000000;958961;232576;5540941;1.85 : 1;Color
tt0848557;Diary of the Dead;R;2007;5700;5.6;47570;66;1;1;;;2000000;958961;232576;5540941;1.85 : 1;Color
tt0065963;The Landlord;R;1970;6720;6.9;2673;75;5;0;1;0;1950000;;;;1.85 : 1;Color
tt0071566;Gold;PG;1974;7200;5.7;2270;;2;0;1;0;1000000;;;;2.39 : 1;Color
tt5859238;Lucky;Not Rated;2017;5280;7.3;23199;80;18;16;;;;955925;43293;2728446;2.39 : 1;Color
tt0772157;Broken English;PG-13;2007;5580;6.3;6835;61;6;1;;;2000000;956919;55198;1944150;1.78 : 1;Color
tt0772157;Broken English;PG-13;2007;5580;6.3;6835;61;6;1;;;2000000;956919;55198;1944150;1.78 : 1;Color
tt0772157;Broken English;PG-13;2007;5580;6.3;6835;61;6;1;;;2000000;956919;55198;1944150;1.78 : 1;Color
tt0107447;Love & Human Remains;R;1993;6000;6.6;2679;;3;1;;;;542985;28280;542985;1.85 : 1;Color
tt0070518;Pat Garrett & Billy the Kid;R;1973;7320;7.2;19604;53;4;0;2;0;4638783;;;7717;2.35 : 1;Color
tt0070518;Pat Garrett & Billy the Kid;R;1973;7320;7.2;19604;53;4;0;2;0;4638783;;;7717;2.35 : 1;Color
tt0955411;The Ten Commandments;PG;2007;5280;2.9;2455;25;0;0;;;10000000;952820;197000;1051907;;Color
tt0069747;The Mad Adventures of Rabbi Jacob;G;1973;5700;7.4;13325;;1;0;;;18000000;;;;1.66 : 1;
tt0069747;The Mad Adventures of Rabbi Jacob;G;1973;5700;7.4;13325;;1;0;;;18000000;;;;1.66 : 1;
tt0044608;Fearless Fagan;Approved;1952;4740;6;340;;0;0;;;855000;;;;1.37 : 1;Black and White
tt0094208;A Man in Love;R;1987;7500;5.9;627;;3;0;;;;949451;;949451;2.35 : 1;
tt0094208;A Man in Love;R;1987;7500;5.9;627;;3;0;;;;949451;;949451;2.35 : 1;
tt0084268;Lookin' to Get Out;R;1982;6300;5.1;816;44;0;0;;;17000000;946461;528559;946461;1.85 : 1;Color
tt0018107;Love;Passed;1927;4920;6.9;1052;;0;0;;;488000;;;;1.33 : 1;Black and White
tt8820136;El Coyote;R;2019;5580;2.8;151;;0;0;;;;1101470;;1101470;;Color
tt0220100;Timecode;R;2000;5820;6.1;6819;65;2;0;;;5000000;1057750;93148;1431406;1.85 : 1;Color
tt1255951;De Dana Dan;Not Rated;2009;9720;5.6;8835;;5;0;;;1000000;944979;577381;10932289;;Color
tt5737862;Landline;R;2017;5820;6.4;4647;66;1;0;;;;940854;52555;940854;2.35 : 1;Color
tt1690455;Dark Horse;Not Rated;2011;5160;5.9;6044;66;4;0;;;2000000;166228;13551;337150;1.85 : 1;Color
tt0096425;Watchers;R;1988;5460;5.3;4332;;2;0;;;;940173;260820;940173;1.85 : 1;Color
tt0096425;Watchers;R;1988;5460;5.3;4332;;2;0;;;;940173;260820;940173;1.85 : 1;Color
tt0118100;Thieves;R;1996;7020;6.7;2146;79;7;3;;;;1018682;;1018682;1.85 : 1;Color
tt0105526;The Taking of Beverly Hills;R;1991;5760;5;1240;;0;0;;;19000000;939277;525936;939277;2.35 : 1;Color
tt0105526;The Taking of Beverly Hills;R;1991;5760;5;1240;;0;0;;;19000000;939277;525936;939277;2.35 : 1;Color
tt4698584;Neruda;R;2016;6420;6.8;10382;82;36;11;;;;939101;29402;3884746;2.35 : 1;Color
tt4698584;Neruda;R;2016;6420;6.8;10382;82;36;11;;;;939101;29402;3884746;2.35 : 1;Color
tt4698584;Neruda;R;2016;6420;6.8;10382;82;36;11;;;;939101;29402;3884746;2.35 : 1;Color
tt4698584;Neruda;R;2016;6420;6.8;10382;82;36;11;;;;939101;29402;3884746;2.35 : 1;Color
tt4698584;Neruda;R;2016;6420;6.8;10382;82;36;11;;;;939101;29402;3884746;2.35 : 1;Color
tt0104545;Jamón, Jamón;R;1992;5700;6.4;13701;;12;6;;;;938473;;;1.66 : 1;
tt0014440;Scaramouche;Passed;1923;7440;7.1;622;;1;0;;;858723;;;;1.33 : 1;Black and White
tt0098725;Sweetie;R;1989;5820;6.7;4269;81;8;3;;;;938065;20403;938562;1.85 : 1;Color
tt0068164;The Abductors;R;1972;5400;5;452;;0;0;;;;936546;;;1.85 : 1;Color
tt0145124;Not Just Another Woman;X;1974;4620;7.8;21;;0;0;;;;936345;;;;Color
tt0110455;A Man of No Importance;R;1994;5940;6.7;1125;62;0;0;;;;920916;36606;920916;;
tt0110455;A Man of No Importance;R;1994;5940;6.7;1125;62;0;0;;;;920916;36606;920916;;
tt0118849;Children of Heaven;PG;1997;5340;8.2;74228;77;5;13;1;0;180000;933933;20100;933933;1.85 : 1;Color
tt1082853;Management;R;2008;5640;5.8;17789;50;0;0;;;;934658;378000;2566648;1.85 : 1;Color
tt0325123;Bright Young Things;R;2003;6120;6.5;5733;64;10;0;;;;933637;46926;2905499;2.35 : 1;Color
tt0104663;Il ladro di bambini;;1992;6840;7.6;2686;;14;18;;;;931280;17524;931280;;Color
tt0104663;Il ladro di bambini;;1992;6840;7.6;2686;;14;18;;;;931280;17524;931280;;Color
tt0104663;Il ladro di bambini;;1992;6840;7.6;2686;;14;18;;;;931280;17524;931280;;Color
tt0023196;Mata Hari;Passed;1931;5340;6.6;3723;;0;0;;;558000;;;;1.20 : 1;Black and White
tt0090585;Absolute Beginners;PG-13;1986;6480;5.6;3454;60;0;0;;;;930211;83743;930211;2.35 : 1;Black and White
tt5882970;Tubelight;Not Rated;2017;8160;3.9;20274;;3;1;;;1550000000;930058;930058;4650456;;Color
tt5882970;Tubelight;Not Rated;2017;8160;3.9;20274;;3;1;;;1550000000;930058;930058;4650456;;Color
tt5882970;Tubelight;Not Rated;2017;8160;3.9;20274;;3;1;;;1550000000;930058;930058;4650456;;Color
tt5882970;Tubelight;Not Rated;2017;8160;3.9;20274;;3;1;;;1550000000;930058;930058;4650456;;Color
tt5882970;Tubelight;Not Rated;2017;8160;3.9;20274;;3;1;;;1550000000;930058;930058;4650456;;Color
tt0443456;Breaking and Entering;R;2006;7200;6.5;22518;56;6;0;;;;930469;;8974829;2.35 : 1;Color
tt0443456;Breaking and Entering;R;2006;7200;6.5;22518;56;6;0;;;;930469;;8974829;2.35 : 1;Color
tt0130444;Aimee & Jaguar;Not Rated;1999;7500;7.2;6602;72;4;8;;;15000000;927107;42919;927107;1.85 : 1;Color
tt0092068;Ménage;;1986;5040;6.9;3153;;9;2;;;;925952;;925952;2.35 : 1;Color
tt0125128;The Hanging Garden;R;1997;5460;6.9;2976;;14;21;;;1500000;;;24909;1.66 : 1;Color
tt0125128;The Hanging Garden;R;1997;5460;6.9;2976;;14;21;;;1500000;;;24909;1.66 : 1;Color
tt2321549;The Babadook;Not Rated;2014;5640;6.8;220258;86;64;56;;;2000000;964413;30007;10507563;2.35 : 1;Color
tt2321549;The Babadook;Not Rated;2014;5640;6.8;220258;86;64;56;;;2000000;964413;30007;10507563;2.35 : 1;Color
tt0104627;Knight Moves;R;1992;6960;6.1;8634;;1;0;;;9000000;923418;459900;923418;2.35 : 1;
tt0104627;Knight Moves;R;1992;6960;6.1;8634;;1;0;;;9000000;923418;459900;923418;2.35 : 1;
tt0104627;Knight Moves;R;1992;6960;6.1;8634;;1;0;;;9000000;923418;459900;923418;2.35 : 1;
tt0369053;Separate Lies;R;2005;5100;6.4;4275;71;5;1;;;;924260;22341;3452023;1.85 : 1;Color
tt2283748;OMG: Oh My God!;Not Rated;2012;7500;8.1;58202;;12;6;;;;;;12140087;;Color
tt2290840;Masquerade;Not Rated;2012;7860;7.8;6816;;16;22;;;;922921;;94268432;2.35 : 1;Color
tt0077869;The Lord of the Rings;PG;1978;7920;6.2;33270;;3;1;;;4000000;30471420;626649;30471420;1.85 : 1;Color
tt0077869;The Lord of the Rings;PG;1978;7920;6.2;33270;;3;1;;;4000000;30471420;626649;30471420;1.85 : 1;Color
tt0077869;The Lord of the Rings;PG;1978;7920;6.2;33270;;3;1;;;4000000;30471420;626649;30471420;1.85 : 1;Color
tt1091229;CC2C;PG-13;2009;9240;4.1;8671;44;3;1;;;;921738;629921;13439480;2.35 : 1;Color
tt1091229;CC2C;PG-13;2009;9240;4.1;8671;44;3;1;;;;921738;629921;13439480;2.35 : 1;Color
tt0063308;A Minute to Pray, a Second to Die;R;1967;7080;6.3;557;;0;0;;;280000;;;;1.85 : 1;
tt0063308;A Minute to Pray, a Second to Die;R;1967;7080;6.3;557;;0;0;;;280000;;;;1.85 : 1;
tt0311519;The Man Without a Past;PG-13;2002;5820;7.6;23539;84;27;21;1;0;8000000;921847;23281;9564237;1.85 : 1;Color
tt0311519;The Man Without a Past;PG-13;2002;5820;7.6;23539;84;27;21;1;0;8000000;921847;23281;9564237;1.85 : 1;Color
tt0311519;The Man Without a Past;PG-13;2002;5820;7.6;23539;84;27;21;1;0;8000000;921847;23281;9564237;1.85 : 1;Color
tt0069249;A Separate Peace;PG;1972;6240;5.4;474;;0;0;;;;921268;;;;
tt0019563;West of Zanzibar;TV-G;1928;3900;7.2;1801;;0;0;;;259000;;;;;
tt3666024;The Red Turtle;PG;2016;4800;7.5;34920;86;34;13;1;0;;921974;21010;6591789;1.85 : 1;Color
tt3666024;The Red Turtle;PG;2016;4800;7.5;34920;86;34;13;1;0;;921974;21010;6591789;1.85 : 1;Color
tt3666024;The Red Turtle;PG;2016;4800;7.5;34920;86;34;13;1;0;;921974;21010;6591789;1.85 : 1;Color
tt0105291;Ruby;R;1992;6600;5.4;1595;;0;0;;;9000000;919286;614327;919286;1.85 : 1;Color
tt0105291;Ruby;R;1992;6600;5.4;1595;;0;0;;;9000000;919286;614327;919286;1.85 : 1;Color
tt0105291;Ruby;R;1992;6600;5.4;1595;;0;0;;;9000000;919286;614327;919286;1.85 : 1;Color
tt3696192;Singh Is Bliing;Not Rated;2015;8460;5;8511;;2;0;;;;919095;487040;20224851;2.35 : 1;Color
tt0103872;Brain Donors;PG;1992;4800;6.9;4384;44;0;0;;;;918239;504057;918239;1.85 : 1;Color
tt0111019;Wild Reeds;Not Rated;1994;6600;7.3;5999;81;7;9;;;;807775;;807775;1.66 : 1;Color
tt0091142;Gothic;R;1986;5220;5.6;7936;;2;2;;;;916172;32061;916172;1.85 : 1;
tt0250081;Storytelling;R;2001;5220;6.8;17752;50;1;0;;;;921445;73688;1318945;;Color
tt0114571;Stuart Saves His Family;PG-13;1995;5700;5.2;2833;54;2;0;;;;912082;371898;912082;1.85 : 1;Color
tt0114571;Stuart Saves His Family;PG-13;1995;5700;5.2;2833;54;2;0;;;;912082;371898;912082;1.85 : 1;Color
tt0020640;Animal Crackers;G;1930;5820;7.4;14513;77;2;0;;;;910015;;;;Black and White
tt0242994;Who Knows?;PG-13;2001;9240;6.9;2430;79;3;3;;;;907323;43010;2039644;1.85 : 1;Color
tt0242994;Who Knows?;PG-13;2001;9240;6.9;2430;79;3;3;;;;907323;43010;2039644;1.85 : 1;Color
tt0242994;Who Knows?;PG-13;2001;9240;6.9;2430;79;3;3;;;;907323;43010;2039644;1.85 : 1;Color
tt6257174;The Miseducation of Cameron Post;Not Rated;2018;5460;6.6;22477;69;15;5;;;;904703;48638;1474577;1.85 : 1;Color
tt6257174;The Miseducation of Cameron Post;Not Rated;2018;5460;6.6;22477;69;15;5;;;;904703;48638;1474577;1.85 : 1;Color
tt1127877;Cold Souls;PG-13;2009;6060;6.4;9907;69;9;4;;;;905209;63302;1134837;1.85 : 1;Color
tt1127877;Cold Souls;PG-13;2009;6060;6.4;9907;69;9;4;;;;905209;63302;1134837;1.85 : 1;Color
tt0203289;American Desi;Not Rated;2001;6000;6.6;1631;50;0;0;;;250000;907835;305054;1104408;1.85 : 1;Color
tt0203289;American Desi;Not Rated;2001;6000;6.6;1631;50;0;0;;;250000;907835;305054;1104408;1.85 : 1;Color
tt0096804;American Ninja 3: Blood Hunt;R;1989;5340;3.6;5452;;0;0;;;;902152;222252;902152;1.85 : 1;
tt0096804;American Ninja 3: Blood Hunt;R;1989;5340;3.6;5452;;0;0;;;;902152;222252;902152;1.85 : 1;
tt0096804;American Ninja 3: Blood Hunt;R;1989;5340;3.6;5452;;0;0;;;;902152;222252;902152;1.85 : 1;
tt0174204;Simpatico;R;1999;6360;4.7;3613;41;1;0;;;10000000;929606;;1281813;1.85 : 1;Color
tt0174204;Simpatico;R;1999;6360;4.7;3613;41;1;0;;;10000000;929606;;1281813;1.85 : 1;Color
tt0174204;Simpatico;R;1999;6360;4.7;3613;41;1;0;;;10000000;929606;;1281813;1.85 : 1;Color
tt0758784;Starting Out in the Evening;PG-13;2007;6660;6.9;3246;78;11;3;;;;898786;76214;898786;1.85 : 1;Color
tt0448206;Bunty Aur Babli;Not Rated;2005;10200;6.2;7431;;12;12;;;100000000;942756;435767;3370142;2.35 : 1;Color
tt3390572;Haider;Not Rated;2014;9600;8.1;54849;;41;31;;;370000000;1048143;508084;1404307;2.35 : 1;Color
tt0093092;Julia and Julia;R;1987;5880;5.4;835;;6;1;;;;901364;;901364;1.78 : 1;
tt7027278;Kedarnath;Not Rated;2018;6960;6.7;13957;;5;4;;;350000000;901131;407118;13999297;;Color
tt0784972;The Brothers Solomon;R;2007;5580;5.2;11117;32;0;1;;;10000000;900926;508601;1035056;1.85 : 1;Color
tt0114068;Out-of-Sync;R;1995;6300;4.4;196;;0;0;;;1500000;;;;;Color
tt0012397;Little Lord Fauntleroy;Passed;1921;6720;6.8;330;;0;0;;;;900000;;1108882;1.33 : 1;
tt9052870;Chhichhore;Not Rated;2019;8580;8.2;51533;;14;4;;;;2004400;614335;3311391;2.35 : 1;Color
tt0332658;Intermission;R;2003;6300;6.8;15895;64;12;9;;;5000000;896993;39936;5175215;1.85 : 1;Color
tt0332658;Intermission;R;2003;6300;6.8;15895;64;12;9;;;5000000;896993;39936;5175215;1.85 : 1;Color
tt0381690;Heading South;Unrated;2005;6480;6.3;2794;73;1;3;;;;898468;1200;3294052;1.85 : 1;Color
tt0381690;Heading South;Unrated;2005;6480;6.3;2794;73;1;3;;;;898468;1200;3294052;1.85 : 1;Color
tt0381690;Heading South;Unrated;2005;6480;6.3;2794;73;1;3;;;;898468;1200;3294052;1.85 : 1;Color
tt0093093;The Glass Menagerie;PG;1987;8040;7.1;2077;;6;1;;;3300000;895904;;895904;1.85 : 1;Color
tt0093093;The Glass Menagerie;PG;1987;8040;7.1;2077;;6;1;;;3300000;895904;;895904;1.85 : 1;Color
tt0068662;The Great Waltz;G;1972;8100;5;250;;1;0;;;;890450;;;2.35 : 1;
tt0022660;The Beast of the City;Passed;1932;5160;6.7;1323;;0;0;;;230000;;;;1.37 : 1;Black and White
tt0108124;Showdown;PG-13;1993;5700;4.5;75;;0;0;;;;887630;;;;Color
tt0433116;Looking for Comedy in the Muslim World;PG-13;2005;5880;5.5;3296;53;0;0;;;10000000;888975;429223;915649;1.85 : 1;Color
tt0074225;The Blue Bird;G;1976;5940;5.3;1150;;1;0;;;12000000;;;;;Color
tt0074225;The Blue Bird;G;1976;5940;5.3;1150;;1;0;;;12000000;;;;;Color
tt0175996;The Other Conquest;R;1998;6300;6.6;1167;;8;0;;;3500000;894410;305308;894410;1.85 : 1;Color
tt0018566;When a Man Loves;Passed;1927;6660;7;347;;0;0;;;;885699;;;1.33 : 1;
tt0758053;Saawariya;PG;2007;8520;5.2;7886;44;13;13;;;;885574;542192;18525631;2.35 : 1;Color
tt0379298;Gaz Bar Blues;;2003;6900;7.4;1081;;13;6;;;;884664;90610;884664;1.85 : 1;Color
tt0116293;Female Perversions;R;1996;7200;5.4;2508;;2;0;;;;926954;;926954;1.85 : 1;Color
tt0116293;Female Perversions;R;1996;7200;5.4;2508;;2;0;;;;926954;;926954;1.85 : 1;Color
tt1185344;Princess Kaiulani;PG;2009;7800;6.1;1819;41;0;6;;;9000000;883887;186995;883887;2.35 : 1;Color
tt1185344;Princess Kaiulani;PG;2009;7800;6.1;1819;41;0;6;;;9000000;883887;186995;883887;2.35 : 1;Color
tt0138946;The Yards;R;2000;6900;6.4;21470;58;2;3;;;24000000;889352;57339;924036;2.39 : 1;Color
tt0094764;The Blood of Heroes;R;1989;5400;6.3;7095;;0;0;;;10000000;882290;471775;882290;1.85 : 1;Color
tt0094764;The Blood of Heroes;R;1989;5400;6.3;7095;;0;0;;;10000000;882290;471775;882290;1.85 : 1;Color
tt1048171;Seraphine;Unrated;2008;7500;7.4;6278;84;7;20;;;3674000;884613;38637;9402702;1.85 : 1;Color
tt1048171;Seraphine;Unrated;2008;7500;7.4;6278;84;7;20;;;3674000;884613;38637;9402702;1.85 : 1;Color
tt0428251;Venom;R;2005;5220;4.6;10278;25;0;0;;;;881779;501000;881779;2.35 : 1;Color
tt0851578;Paprika;R;2006;5400;7.7;82238;81;5;6;;;300000000;882267;35593;946590;1.85 : 1;Color
tt0064532;Kamasutra - Vollendung der Liebe;R;1969;5400;4.2;125;;0;0;;;;881142;;;1.66 : 1;Color
tt5029608;Frantz;PG-13;2016;6780;7.5;15855;73;36;7;;;;880883;18745;7478354;2.39 : 1;Black and White
tt5029608;Frantz;PG-13;2016;6780;7.5;15855;73;36;7;;;;880883;18745;7478354;2.39 : 1;Color
tt5029608;Frantz;PG-13;2016;6780;7.5;15855;73;36;7;;;;880883;18745;7478354;2.39 : 1;Black and White
tt5029608;Frantz;PG-13;2016;6780;7.5;15855;73;36;7;;;;880883;18745;7478354;2.39 : 1;Color
