duration	nudity	violence	profanity	alcohol	frightening	budget	worldwide_gross	is_Action	is_Adult	is_Adventure	is_Animation	is_Biography	is_Comedy	is_Crime	is_Drama	is_Family	is_Fantasy	is_Film-Noir	is_Horror	is_History	is_Music	is_Mystery	is_Romance	is_Sci-Fi	is_Sport	is_Thriller	is_War	is_Western	total_star_score
95	Mild	Severe	Severe	No Rate	No Rate		610402	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
83	Severe	Severe	Moderate	Moderate	Severe	111000	609939	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3462
85	Severe	Moderate	Moderate	Mild	Moderate	250000	787280	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	4000
99	None	Severe	No Rate	Moderate	Severe	25000000	189396380	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
105	No Rate	No Rate	No Rate	No Rate	No Rate	1300000	367098	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
87	Moderate	Mild	Severe	Moderate	Moderate		636819	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2488
112	No Rate	No Rate	No Rate	Mild	No Rate		671437	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3207
112	Mild	Mild	Severe	Moderate	Mild	20000000	636399	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
94	None	Mild	None	Mild	None			0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
107	Moderate	Mild	Mild	Mild	Mild		872805	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3320
131	Mild	Moderate	Mild	Moderate	Mild	4869384.12	3383108	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4000
112	None	No Rate	No Rate	No Rate	No Rate		695164	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
105	Mild	Severe	Moderate	Mild	Severe	40000000	2622015	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3545
84	No Rate	No Rate	No Rate	No Rate	No Rate		604849	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
110	Moderate	Mild	Mild	Mild	None		604624	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
102	No Rate	No Rate	No Rate	No Rate	No Rate		644532	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3668
100	No Rate	No Rate	No Rate	No Rate	No Rate	2652000	686704	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
90	Mild	Moderate	Severe	Moderate	Severe	500000	802948	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
94	No Rate	No Rate	No Rate	No Rate	No Rate			1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
117	Mild	Mild	No Rate	Mild	Mild	6924780	7286136	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
102	No Rate	No Rate	No Rate	No Rate	No Rate		603520	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
99	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
95	Mild	No Rate	Moderate	Moderate	No Rate		7553160	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
87	No Rate	No Rate	No Rate	No Rate	No Rate		601451	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
155	None	Mild	Moderate	Mild	No Rate	1300000	19852786	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
97	None	Moderate	Moderate	None	Mild	4000000	2595622	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	3144
108	Mild	None	None	Mild	None		1541223	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
102	Mild	Mild	None	Moderate	Mild		1500226	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
90	No Rate	No Rate	No Rate	No Rate	No Rate	250000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
85	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
93	None	None	None	None	None	1500000		0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4000
116	No Rate	No Rate	No Rate	No Rate	No Rate		14687167	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
94	Mild	None	Mild	Mild	Mild			0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	4000
143	None	Moderate	Mild	None	Moderate		51636415	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
106	No Rate	No Rate	No Rate	No Rate	No Rate		595505	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
108	Mild	No Rate	No Rate	Moderate	No Rate	1200000	595018	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
98	None	Moderate	Mild	Mild	Moderate		5756185	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
114	None	None	None	Moderate	None		4034232	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
149	Moderate	None	Moderate	Severe	Moderate		8036853	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
118	Mild	None	Mild	Mild	None	24000000	1141556	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3169
86	No Rate	No Rate	No Rate	No Rate	No Rate		661465	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
88	Mild	Severe	Moderate	Mild	Moderate	5000000	591366	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4000
122	No Rate	No Rate	No Rate	No Rate	No Rate		839840	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
106	None	None	None	None	Mild		592586	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
160	Mild	Moderate	Mild	Mild	Moderate		588606	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
62	Severe	Mild	None	Moderate	Moderate	669000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
103	Mild	None	None	Mild	None			0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
112	Moderate	Mild	None	Mild	Mild		2801166	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2224
103	None	Moderate	Mild	Mild	Moderate		5633588	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
123	Mild	Mild	Severe	Mild	Moderate	3000000	1448076	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1458
98	Moderate	Mild	Mild	Moderate	Mild		512434	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
96	No Rate	No Rate	No Rate	No Rate	No Rate	47930		0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
137	No Rate	No Rate	No Rate	No Rate	No Rate		93292	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4000
90	Moderate	Mild	None	Moderate	None		583800	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2620
119	Mild	Moderate	Severe	Mild	Mild	15000000	2042203	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2570
145	Mild	None	Mild	Moderate	Mild		1521778	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
94	Moderate	Mild	Severe	Mild	None	1000000	602302	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
123	Moderate	Mild	Mild	Mild	Mild		196609	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
90	No Rate	No Rate	No Rate	No Rate	No Rate		584054	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3365
107	None	Severe	Severe	Severe	Severe	10000000	1296184	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2173
123	Moderate	Mild	Mild	Mild	Mild		580346	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
101	Moderate	Moderate	Moderate	Moderate	Moderate	2622000	604523	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3558
139	Mild	Severe	Mild	Mild	Moderate		4552665	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
112	Moderate	Moderate	Moderate	Moderate	Moderate	1500000	18894	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
101	Moderate	Moderate	Moderate	Moderate	Mild		1754389	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3406
104	No Rate	No Rate	No Rate	No Rate	No Rate		401582	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
80	No Rate	No Rate	No Rate	No Rate	No Rate		577701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4000
100	Mild	Mild	Mild	Mild	Mild	1326000	3082958	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
102	Mild	Mild	No Rate	Mild	Mild			0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
100	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3957
102	Mild	Mild	Mild	Moderate	None		626057	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
124	No Rate	No Rate	No Rate	No Rate	No Rate		712418	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3510
94	No Rate	No Rate	No Rate	No Rate	No Rate		574080	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
93	No Rate	None	No Rate	Mild	None		573953	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
111	Moderate	No Rate	No Rate	No Rate	No Rate		573904	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
119	Mild	Mild	Mild	None	Mild		644740	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2740
112	Mild	Moderate	Severe	Moderate	Mild		2824459	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2343
106	No Rate	No Rate	No Rate	No Rate	No Rate		572433	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3462
119	No Rate	No Rate	No Rate	No Rate	No Rate	22000000	43892362	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	4000
151	None	Mild	None	No Rate	No Rate		5167952	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
104	Moderate	Moderate	Moderate	Mild	Mild	3200000		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4000
107	No Rate	No Rate	No Rate	No Rate	No Rate		1236182	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3185
95	Mild	Moderate	None	Mild	Severe	4000000	724885	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3069
119	No Rate	No Rate	No Rate	No Rate	No Rate		94244191	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
114	Mild	Moderate	Moderate	Moderate	Moderate	8000000	855009	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3955
91	Moderate	None	Mild	Mild	Severe	1000000	887172	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	4000
156	Moderate	None	Moderate	Mild	Mild		1016545	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
92	Mild	Moderate	Moderate	Mild	None			1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
127	Severe	Moderate	Moderate	Mild	Moderate		3917010	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
106	None	Mild	Mild	Mild	Mild		7387488	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4000
97	Mild	None	None	None	None		676631	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3522
104	Severe	No Rate	No Rate	No Rate	No Rate		369975	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
91	No Rate	No Rate	No Rate	No Rate	No Rate		581055	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
128	None	Moderate	Moderate	Severe	Moderate		1508912	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
95	No Rate	No Rate	No Rate	No Rate	No Rate		599523	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
105	Moderate	Mild	Mild	Mild	Mild		692588	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
100	Mild	Moderate	Mild	Mild	Mild	3520000	562187	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4000
99	Mild	Moderate	Severe	Severe	No Rate	4000000	563711	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4000
112	Mild	Mild	Mild	Mild	Mild		751345	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
96	No Rate	No Rate	No Rate	No Rate	No Rate		561000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
110	None	Moderate	No Rate	No Rate	Moderate		103197501	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
109	No Rate	No Rate	No Rate	No Rate	No Rate	7050201.24	4825184	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4000
107	Mild	Mild	Moderate	Mild	Mild	9760000	12037973	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3031
91	Mild	Mild	Moderate	Mild	None	7000000	560069	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3106
108	No Rate	No Rate	No Rate	No Rate	No Rate	65000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
107	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4000
118	Moderate	Mild	Moderate	Moderate	Mild		1026288	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1305
103	Mild	Moderate	Severe	Mild	No Rate		7313485	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4000
127	None	Moderate	Mild	Mild	Moderate	5000000	78547586	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
99	Severe	Mild	Moderate	Mild	Mild	6000000	4988181	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
106	None	Mild	None	Mild	None			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
80	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
120	Mild	Mild	Mild	Mild	Mild		744046	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
70	No Rate	No Rate	No Rate	No Rate	No Rate	3019382	3247466	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
94	None	Moderate	Mild	Mild	Moderate	366000		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4000
109	No Rate	No Rate	No Rate	No Rate	No Rate	1400000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4000
119	Moderate	Mild	No Rate	Mild	No Rate		525955	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2963
100	Moderate	Mild	Moderate	None	Severe		809686	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
124	Moderate	Severe	Moderate	Mild	Severe	8250000	2550879	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
103	No Rate	No Rate	No Rate	No Rate	No Rate		554434	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3298
94	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
90	Mild	Mild	Mild	Mild	No Rate		2007774	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
109	Mild	None	Moderate	Mild	Moderate		118153135	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
113	Moderate	Severe	Mild	Moderate	Severe		31076533	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
117	Moderate	None	Mild	None	Mild		10084623	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1454
134	None	None	None	None	None	5000000	588621	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2606
91	No Rate	No Rate	Mild	No Rate	No Rate			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4000
126	Mild	Mild	None	Mild	Mild			1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
92	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
104	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
97	No Rate	No Rate	No Rate	No Rate	No Rate		705854	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3533
95	Moderate	Mild	Mild	No Rate	No Rate	430000	1705609	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
111	Mild	Mild	Mild	Mild	Moderate	12000000	1790061	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3333
105	Moderate	Mild	Moderate	Mild	Mild	2200000	1297260	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
96	No Rate	No Rate	No Rate	No Rate	No Rate	3000000	549495	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3475
108	Mild	Moderate	Mild	Moderate	Moderate	2500000	579986	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3094
93	Mild	Mild	Moderate	None	Mild		8604201	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3495
85	Moderate	Mild	Moderate	Mild	Mild		548696	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3417
95	Moderate	Moderate	Mild	Mild	Moderate		3222439	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	3116
91	No Rate	No Rate	No Rate	No Rate	No Rate		547525	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
104	None	Mild	None	Mild	Mild			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4000
114	Severe	None	Mild	Mild	Mild		546904	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
90	Mild	No Rate	No Rate	No Rate	No Rate	75000		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
82	Mild	No Rate	No Rate	No Rate	No Rate		580372	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2547
93	Mild	Severe	Moderate	None	Moderate		673523	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4000
111	Moderate	Moderate	Mild	None	Severe	1000000	2735	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4000
107	Mild	Mild	None	Mild	Mild	747000	45075	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	4000
125	Moderate	No Rate	No Rate	No Rate	No Rate		570708	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1934
85	Mild	Mild	Mild	Moderate	None			0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4000
91	Mild	None	Mild	Mild	None	13260000	8233189	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3843
138	Moderate	No Rate	No Rate	Moderate	No Rate	4550000	11445869	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
121	Severe	Severe	Mild	Severe	Moderate		543091	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3037
76	No Rate	No Rate	No Rate	No Rate	No Rate	11000		1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
96	None	Mild	None	Mild	None	337000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
103	Mild	No Rate	No Rate	No Rate	No Rate	4080000	9275806	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	3445
119	No Rate	No Rate	No Rate	No Rate	No Rate	8533200	542420	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3647
113	Moderate	Moderate	Mild	Mild	Mild	750000	400747	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
157	Mild	Moderate	Mild	Mild	Mild		8319469	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
102	Mild	Mild	No Rate	No Rate	Mild		15535312	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
87	No Rate	No Rate	No Rate	No Rate	No Rate		541626	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
108	Moderate	Severe	Severe	Mild	Moderate		2063436	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1788
80	No Rate	No Rate	No Rate	No Rate	No Rate	267000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
110	Moderate	None	Mild	Mild	None			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
94	No Rate	No Rate	No Rate	No Rate	No Rate		4178714	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
88	None	Moderate	Severe	Mild	No Rate		665450	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3240
140	None	Severe	Mild	Moderate	Severe	8620000	54491162	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
110	Moderate	Moderate	Moderate	None	Mild	4000000	550782	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3041
105	Moderate	Mild	Moderate	Moderate	None		2935242	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2397
115	Moderate	Severe	Severe	Mild	Moderate		332597	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2445
207	No Rate	No Rate	No Rate	No Rate	No Rate		590000	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4000
102	Mild	Mild	Mild	Mild	No Rate		540000	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3055
96	None	None	Mild	Moderate	None	10000000	1105020	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2520
94	None	Mild	None	Mild	Mild	200000	121107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
89	Mild	Moderate	Severe	Moderate	Moderate		801206	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2686
129	Mild	Severe	Severe	Moderate	Severe	30000000	3338690	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2290
115	Mild	None	Mild	None	Mild		538534	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2554
120	No Rate	No Rate	No Rate	No Rate	No Rate		579854	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
90	Mild	No Rate	None	Mild	No Rate			0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	3147
91	Moderate	None	Severe	Mild	None	750000	537667	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
144	Mild	Mild	None	Mild	Mild		923884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	4000
108	No Rate	No Rate	No Rate	No Rate	No Rate		540833	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3114
87	No Rate	No Rate	Severe	No Rate	No Rate	60000	541636	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
104	Mild	No Rate	No Rate	Mild	No Rate		536508	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4000
125	None	None	None	Mild	None		135342	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
105	None	Mild	None	Mild	Mild	1000000	46305	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
99	Mild	Mild	Mild	Mild	Mild	6500000	536023	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3241
96	No Rate	No Rate	No Rate	No Rate	No Rate	2236025.64	2936437	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
86	Moderate	Mild	Severe	Severe	No Rate	2000000	636706	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
101	Mild	Moderate	No Rate	Mild	Mild			1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
97	No Rate	No Rate	No Rate	No Rate	No Rate	5100000	534816	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3978
